Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,FreezeQty
MCX,mcx_fo,GOLD,243160,OPTFUT,CE,49500,GOLD23MAY49500CE,GOLD23MAY49500CE,GOLD 25MAY23 49500 CE,2023-05-25,1,0.5,100
MCX,mcx_fo,GOLD,243161,OPTFUT,PE,49500,GOLD23MAY49500PE,GOLD23MAY49500PE,GOLD 25MAY23 49500 PE,2023-05-25,1,0.5,100
MCX,mcx_fo,GOLD,243162,OPTFUT,CE,49600,GOLD23MAY49600CE,GOLD23MAY49600CE,GOLD 25MAY23 49600 CE,2023-05-25,1,0.5,100
MCX,mcx_fo,GOLD,243163,OPTFUT,PE,49600,GOLD23MAY49600PE,GOLD23MAY49600PE,GOLD 25MAY23 49600 PE,2023-05-25,1,0.5,100
MCX,mcx_fo,SILVERM,244885,OPTFUT,CE,54250,SILVERM23JUN54250CE,SILVERM23JUN54250CE,SILVERM 21JUN23 54250 CE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244886,OPTFUT,PE,54250,SILVERM23JUN54250PE,SILVERM23JUN54250PE,SILVERM 21JUN23 54250 PE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244887,OPTFUT,CE,54500,SILVERM23JUN54500CE,SILVERM23JUN54500CE,SILVERM 21JUN23 54500 CE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244888,OPTFUT,PE,54500,SILVERM23JUN54500PE,SILVERM23JUN54500PE,SILVERM 21JUN23 54500 PE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244889,OPTFUT,CE,54750,SILVERM23JUN54750CE,SILVERM23JUN54750CE,SILVERM 21JUN23 54750 CE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244890,OPTFUT,PE,54750,SILVERM23JUN54750PE,SILVERM23JUN54750PE,SILVERM 21JUN23 54750 PE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244891,OPTFUT,CE,55000,SILVERM23JUN55000CE,SILVERM23JUN55000CE,SILVERM 21JUN23 55000 CE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244892,OPTFUT,PE,55000,SILVERM23JUN55000PE,SILVERM23JUN55000PE,SILVERM 21JUN23 55000 PE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244893,OPTFUT,CE,55250,SILVERM23JUN55250CE,SILVERM23JUN55250CE,SILVERM 21JUN23 55250 CE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244894,OPTFUT,PE,55250,SILVERM23JUN55250PE,SILVERM23JUN55250PE,SILVERM 21JUN23 55250 PE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244895,OPTFUT,CE,55500,SILVERM23JUN55500CE,SILVERM23JUN55500CE,SILVERM 21JUN23 55500 CE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244896,OPTFUT,PE,55500,SILVERM23JUN55500PE,SILVERM23JUN55500PE,SILVERM 21JUN23 55500 PE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244897,OPTFUT,CE,55750,SILVERM23JUN55750CE,SILVERM23JUN55750CE,SILVERM 21JUN23 55750 CE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244898,OPTFUT,PE,55750,SILVERM23JUN55750PE,SILVERM23JUN55750PE,SILVERM 21JUN23 55750 PE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244899,OPTFUT,CE,56000,SILVERM23JUN56000CE,SILVERM23JUN56000CE,SILVERM 21JUN23 56000 CE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244900,OPTFUT,PE,56000,SILVERM23JUN56000PE,SILVERM23JUN56000PE,SILVERM 21JUN23 56000 PE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,244901,OPTFUT,CE,56250,SILVERM23JUN56250CE,SILVERM23JUN56250CE,SILVERM 21JUN23 56250 CE,2023-06-21,5,0.5,120
MCX,mcx_fo,SILVERM,255911,OPTFUT,CE,83250,SILVERM23AUG83250CE,SILVERM23AUG83250CE,SILVERM 22AUG23 83250 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,255912,OPTFUT,PE,83250,SILVERM23AUG83250PE,SILVERM23AUG83250PE,SILVERM 22AUG23 83250 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,255975,OPTFUT,CE,83500,SILVERM23AUG83500CE,SILVERM23AUG83500CE,SILVERM 22AUG23 83500 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,255976,OPTFUT,PE,83500,SILVERM23AUG83500PE,SILVERM23AUG83500PE,SILVERM 22AUG23 83500 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,255977,OPTFUT,CE,83750,SILVERM23AUG83750CE,SILVERM23AUG83750CE,SILVERM 22AUG23 83750 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,255978,OPTFUT,PE,83750,SILVERM23AUG83750PE,SILVERM23AUG83750PE,SILVERM 22AUG23 83750 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,255979,OPTFUT,CE,84000,SILVERM23AUG84000CE,SILVERM23AUG84000CE,SILVERM 22AUG23 84000 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,255980,OPTFUT,PE,84000,SILVERM23AUG84000PE,SILVERM23AUG84000PE,SILVERM 22AUG23 84000 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,256073,OPTFUT,CE,84250,SILVERM23AUG84250CE,SILVERM23AUG84250CE,SILVERM 22AUG23 84250 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,256074,OPTFUT,PE,84250,SILVERM23AUG84250PE,SILVERM23AUG84250PE,SILVERM 22AUG23 84250 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,256075,OPTFUT,CE,84500,SILVERM23AUG84500CE,SILVERM23AUG84500CE,SILVERM 22AUG23 84500 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,256076,OPTFUT,PE,84500,SILVERM23AUG84500PE,SILVERM23AUG84500PE,SILVERM 22AUG23 84500 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,256077,OPTFUT,CE,84750,SILVERM23AUG84750CE,SILVERM23AUG84750CE,SILVERM 22AUG23 84750 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,256078,OPTFUT,PE,84750,SILVERM23AUG84750PE,SILVERM23AUG84750PE,SILVERM 22AUG23 84750 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,256079,OPTFUT,CE,85000,SILVERM23AUG85000CE,SILVERM23AUG85000CE,SILVERM 22AUG23 85000 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,256080,OPTFUT,PE,85000,SILVERM23AUG85000PE,SILVERM23AUG85000PE,SILVERM 22AUG23 85000 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,256081,OPTFUT,CE,85250,SILVERM23AUG85250CE,SILVERM23AUG85250CE,SILVERM 22AUG23 85250 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,256082,OPTFUT,PE,85250,SILVERM23AUG85250PE,SILVERM23AUG85250PE,SILVERM 22AUG23 85250 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVER,247766,OPTFUT,CE,52500,SILVER23AUG52500CE,SILVER23AUG52500CE,SILVER 25AUG23 52500 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247767,OPTFUT,PE,52500,SILVER23AUG52500PE,SILVER23AUG52500PE,SILVER 25AUG23 52500 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247768,OPTFUT,CE,52750,SILVER23AUG52750CE,SILVER23AUG52750CE,SILVER 25AUG23 52750 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247769,OPTFUT,PE,52750,SILVER23AUG52750PE,SILVER23AUG52750PE,SILVER 25AUG23 52750 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247770,OPTFUT,CE,53000,SILVER23AUG53000CE,SILVER23AUG53000CE,SILVER 25AUG23 53000 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247771,OPTFUT,PE,53000,SILVER23AUG53000PE,SILVER23AUG53000PE,SILVER 25AUG23 53000 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247610,OPTFUT,CE,53250,SILVER23AUG53250CE,SILVER23AUG53250CE,SILVER 25AUG23 53250 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247611,OPTFUT,PE,53250,SILVER23AUG53250PE,SILVER23AUG53250PE,SILVER 25AUG23 53250 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247296,OPTFUT,CE,53500,SILVER23AUG53500CE,SILVER23AUG53500CE,SILVER 25AUG23 53500 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247297,OPTFUT,PE,53500,SILVER23AUG53500PE,SILVER23AUG53500PE,SILVER 25AUG23 53500 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247298,OPTFUT,CE,53750,SILVER23AUG53750CE,SILVER23AUG53750CE,SILVER 25AUG23 53750 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247299,OPTFUT,PE,53750,SILVER23AUG53750PE,SILVER23AUG53750PE,SILVER 25AUG23 53750 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247300,OPTFUT,CE,54000,SILVER23AUG54000CE,SILVER23AUG54000CE,SILVER 25AUG23 54000 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247301,OPTFUT,PE,54000,SILVER23AUG54000PE,SILVER23AUG54000PE,SILVER 25AUG23 54000 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247302,OPTFUT,CE,54250,SILVER23AUG54250CE,SILVER23AUG54250CE,SILVER 25AUG23 54250 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247303,OPTFUT,PE,54250,SILVER23AUG54250PE,SILVER23AUG54250PE,SILVER 25AUG23 54250 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247304,OPTFUT,CE,54500,SILVER23AUG54500CE,SILVER23AUG54500CE,SILVER 25AUG23 54500 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247305,OPTFUT,PE,54500,SILVER23AUG54500PE,SILVER23AUG54500PE,SILVER 25AUG23 54500 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247306,OPTFUT,CE,54750,SILVER23AUG54750CE,SILVER23AUG54750CE,SILVER 25AUG23 54750 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247307,OPTFUT,PE,54750,SILVER23AUG54750PE,SILVER23AUG54750PE,SILVER 25AUG23 54750 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247308,OPTFUT,CE,55000,SILVER23AUG55000CE,SILVER23AUG55000CE,SILVER 25AUG23 55000 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247309,OPTFUT,PE,55000,SILVER23AUG55000PE,SILVER23AUG55000PE,SILVER 25AUG23 55000 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247310,OPTFUT,CE,55250,SILVER23AUG55250CE,SILVER23AUG55250CE,SILVER 25AUG23 55250 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247311,OPTFUT,PE,55250,SILVER23AUG55250PE,SILVER23AUG55250PE,SILVER 25AUG23 55250 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247312,OPTFUT,CE,55500,SILVER23AUG55500CE,SILVER23AUG55500CE,SILVER 25AUG23 55500 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247313,OPTFUT,PE,55500,SILVER23AUG55500PE,SILVER23AUG55500PE,SILVER 25AUG23 55500 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247314,OPTFUT,CE,55750,SILVER23AUG55750CE,SILVER23AUG55750CE,SILVER 25AUG23 55750 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247315,OPTFUT,PE,55750,SILVER23AUG55750PE,SILVER23AUG55750PE,SILVER 25AUG23 55750 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247316,OPTFUT,CE,56000,SILVER23AUG56000CE,SILVER23AUG56000CE,SILVER 25AUG23 56000 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247317,OPTFUT,PE,56000,SILVER23AUG56000PE,SILVER23AUG56000PE,SILVER 25AUG23 56000 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247318,OPTFUT,CE,56250,SILVER23AUG56250CE,SILVER23AUG56250CE,SILVER 25AUG23 56250 CE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVER,247319,OPTFUT,PE,56250,SILVER23AUG56250PE,SILVER23AUG56250PE,SILVER 25AUG23 56250 PE,2023-08-25,30,0.5,20
MCX,mcx_fo,SILVERM,250887,OPTFUT,PE,66250,SILVERM23NOV66250PE,SILVERM23NOV66250PE,SILVERM 21NOV23 66250 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250888,OPTFUT,CE,66500,SILVERM23NOV66500CE,SILVERM23NOV66500CE,SILVERM 21NOV23 66500 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250889,OPTFUT,PE,66500,SILVERM23NOV66500PE,SILVERM23NOV66500PE,SILVERM 21NOV23 66500 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250890,OPTFUT,CE,66750,SILVERM23NOV66750CE,SILVERM23NOV66750CE,SILVERM 21NOV23 66750 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250891,OPTFUT,PE,66750,SILVERM23NOV66750PE,SILVERM23NOV66750PE,SILVERM 21NOV23 66750 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250892,OPTFUT,CE,67000,SILVERM23NOV67000CE,SILVERM23NOV67000CE,SILVERM 21NOV23 67000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250893,OPTFUT,PE,67000,SILVERM23NOV67000PE,SILVERM23NOV67000PE,SILVERM 21NOV23 67000 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250894,OPTFUT,CE,67250,SILVERM23NOV67250CE,SILVERM23NOV67250CE,SILVERM 21NOV23 67250 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250895,OPTFUT,PE,67250,SILVERM23NOV67250PE,SILVERM23NOV67250PE,SILVERM 21NOV23 67250 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250896,OPTFUT,CE,67500,SILVERM23NOV67500CE,SILVERM23NOV67500CE,SILVERM 21NOV23 67500 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250897,OPTFUT,PE,67500,SILVERM23NOV67500PE,SILVERM23NOV67500PE,SILVERM 21NOV23 67500 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250898,OPTFUT,CE,67750,SILVERM23NOV67750CE,SILVERM23NOV67750CE,SILVERM 21NOV23 67750 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250899,OPTFUT,PE,67750,SILVERM23NOV67750PE,SILVERM23NOV67750PE,SILVERM 21NOV23 67750 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250900,OPTFUT,CE,68000,SILVERM23NOV68000CE,SILVERM23NOV68000CE,SILVERM 21NOV23 68000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250901,OPTFUT,PE,68000,SILVERM23NOV68000PE,SILVERM23NOV68000PE,SILVERM 21NOV23 68000 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250902,OPTFUT,CE,68250,SILVERM23NOV68250CE,SILVERM23NOV68250CE,SILVERM 21NOV23 68250 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250903,OPTFUT,PE,68250,SILVERM23NOV68250PE,SILVERM23NOV68250PE,SILVERM 21NOV23 68250 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250904,OPTFUT,CE,68500,SILVERM23NOV68500CE,SILVERM23NOV68500CE,SILVERM 21NOV23 68500 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250905,OPTFUT,PE,68500,SILVERM23NOV68500PE,SILVERM23NOV68500PE,SILVERM 21NOV23 68500 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250906,OPTFUT,CE,68750,SILVERM23NOV68750CE,SILVERM23NOV68750CE,SILVERM 21NOV23 68750 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250907,OPTFUT,PE,68750,SILVERM23NOV68750PE,SILVERM23NOV68750PE,SILVERM 21NOV23 68750 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250908,OPTFUT,CE,69000,SILVERM23NOV69000CE,SILVERM23NOV69000CE,SILVERM 21NOV23 69000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250909,OPTFUT,PE,69000,SILVERM23NOV69000PE,SILVERM23NOV69000PE,SILVERM 21NOV23 69000 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250910,OPTFUT,CE,69250,SILVERM23NOV69250CE,SILVERM23NOV69250CE,SILVERM 21NOV23 69250 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250911,OPTFUT,PE,69250,SILVERM23NOV69250PE,SILVERM23NOV69250PE,SILVERM 21NOV23 69250 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250912,OPTFUT,CE,69500,SILVERM23NOV69500CE,SILVERM23NOV69500CE,SILVERM 21NOV23 69500 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250913,OPTFUT,PE,69500,SILVERM23NOV69500PE,SILVERM23NOV69500PE,SILVERM 21NOV23 69500 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250914,OPTFUT,CE,69750,SILVERM23NOV69750CE,SILVERM23NOV69750CE,SILVERM 21NOV23 69750 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250915,OPTFUT,PE,69750,SILVERM23NOV69750PE,SILVERM23NOV69750PE,SILVERM 21NOV23 69750 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250916,OPTFUT,CE,70000,SILVERM23NOV70000CE,SILVERM23NOV70000CE,SILVERM 21NOV23 70000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250917,OPTFUT,PE,70000,SILVERM23NOV70000PE,SILVERM23NOV70000PE,SILVERM 21NOV23 70000 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250918,OPTFUT,CE,70250,SILVERM23NOV70250CE,SILVERM23NOV70250CE,SILVERM 21NOV23 70250 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250919,OPTFUT,PE,70250,SILVERM23NOV70250PE,SILVERM23NOV70250PE,SILVERM 21NOV23 70250 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250920,OPTFUT,CE,70500,SILVERM23NOV70500CE,SILVERM23NOV70500CE,SILVERM 21NOV23 70500 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250921,OPTFUT,PE,70500,SILVERM23NOV70500PE,SILVERM23NOV70500PE,SILVERM 21NOV23 70500 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250922,OPTFUT,CE,70750,SILVERM23NOV70750CE,SILVERM23NOV70750CE,SILVERM 21NOV23 70750 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250923,OPTFUT,PE,70750,SILVERM23NOV70750PE,SILVERM23NOV70750PE,SILVERM 21NOV23 70750 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250924,OPTFUT,CE,71000,SILVERM23NOV71000CE,SILVERM23NOV71000CE,SILVERM 21NOV23 71000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250925,OPTFUT,PE,71000,SILVERM23NOV71000PE,SILVERM23NOV71000PE,SILVERM 21NOV23 71000 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250926,OPTFUT,CE,71250,SILVERM23NOV71250CE,SILVERM23NOV71250CE,SILVERM 21NOV23 71250 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250927,OPTFUT,PE,71250,SILVERM23NOV71250PE,SILVERM23NOV71250PE,SILVERM 21NOV23 71250 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250928,OPTFUT,CE,71500,SILVERM23NOV71500CE,SILVERM23NOV71500CE,SILVERM 21NOV23 71500 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250929,OPTFUT,PE,71500,SILVERM23NOV71500PE,SILVERM23NOV71500PE,SILVERM 21NOV23 71500 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250930,OPTFUT,CE,71750,SILVERM23NOV71750CE,SILVERM23NOV71750CE,SILVERM 21NOV23 71750 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250931,OPTFUT,PE,71750,SILVERM23NOV71750PE,SILVERM23NOV71750PE,SILVERM 21NOV23 71750 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250932,OPTFUT,CE,72000,SILVERM23NOV72000CE,SILVERM23NOV72000CE,SILVERM 21NOV23 72000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250933,OPTFUT,PE,72000,SILVERM23NOV72000PE,SILVERM23NOV72000PE,SILVERM 21NOV23 72000 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250934,OPTFUT,CE,72250,SILVERM23NOV72250CE,SILVERM23NOV72250CE,SILVERM 21NOV23 72250 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250935,OPTFUT,PE,72250,SILVERM23NOV72250PE,SILVERM23NOV72250PE,SILVERM 21NOV23 72250 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250936,OPTFUT,CE,72500,SILVERM23NOV72500CE,SILVERM23NOV72500CE,SILVERM 21NOV23 72500 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250937,OPTFUT,PE,72500,SILVERM23NOV72500PE,SILVERM23NOV72500PE,SILVERM 21NOV23 72500 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250938,OPTFUT,CE,72750,SILVERM23NOV72750CE,SILVERM23NOV72750CE,SILVERM 21NOV23 72750 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250939,OPTFUT,PE,72750,SILVERM23NOV72750PE,SILVERM23NOV72750PE,SILVERM 21NOV23 72750 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250940,OPTFUT,CE,73000,SILVERM23NOV73000CE,SILVERM23NOV73000CE,SILVERM 21NOV23 73000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250941,OPTFUT,PE,73000,SILVERM23NOV73000PE,SILVERM23NOV73000PE,SILVERM 21NOV23 73000 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250942,OPTFUT,CE,73250,SILVERM23NOV73250CE,SILVERM23NOV73250CE,SILVERM 21NOV23 73250 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250943,OPTFUT,PE,73250,SILVERM23NOV73250PE,SILVERM23NOV73250PE,SILVERM 21NOV23 73250 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250944,OPTFUT,CE,73500,SILVERM23NOV73500CE,SILVERM23NOV73500CE,SILVERM 21NOV23 73500 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250945,OPTFUT,PE,73500,SILVERM23NOV73500PE,SILVERM23NOV73500PE,SILVERM 21NOV23 73500 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250946,OPTFUT,CE,73750,SILVERM23NOV73750CE,SILVERM23NOV73750CE,SILVERM 21NOV23 73750 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250947,OPTFUT,PE,73750,SILVERM23NOV73750PE,SILVERM23NOV73750PE,SILVERM 21NOV23 73750 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,250948,OPTFUT,CE,74000,SILVERM23NOV74000CE,SILVERM23NOV74000CE,SILVERM 21NOV23 74000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,255993,OPTFUT,CE,85000,SILVERM23NOV85000CE,SILVERM23NOV85000CE,SILVERM 21NOV23 85000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,255994,OPTFUT,PE,85000,SILVERM23NOV85000PE,SILVERM23NOV85000PE,SILVERM 21NOV23 85000 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,255995,OPTFUT,CE,85250,SILVERM23NOV85250CE,SILVERM23NOV85250CE,SILVERM 21NOV23 85250 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,255996,OPTFUT,PE,85250,SILVERM23NOV85250PE,SILVERM23NOV85250PE,SILVERM 21NOV23 85250 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,256097,OPTFUT,CE,85500,SILVERM23NOV85500CE,SILVERM23NOV85500CE,SILVERM 21NOV23 85500 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,256098,OPTFUT,PE,85500,SILVERM23NOV85500PE,SILVERM23NOV85500PE,SILVERM 21NOV23 85500 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,256099,OPTFUT,CE,85750,SILVERM23NOV85750CE,SILVERM23NOV85750CE,SILVERM 21NOV23 85750 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,256100,OPTFUT,PE,85750,SILVERM23NOV85750PE,SILVERM23NOV85750PE,SILVERM 21NOV23 85750 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,256101,OPTFUT,CE,86000,SILVERM23NOV86000CE,SILVERM23NOV86000CE,SILVERM 21NOV23 86000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,256102,OPTFUT,PE,86000,SILVERM23NOV86000PE,SILVERM23NOV86000PE,SILVERM 21NOV23 86000 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,256103,OPTFUT,CE,86250,SILVERM23NOV86250CE,SILVERM23NOV86250CE,SILVERM 21NOV23 86250 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,256104,OPTFUT,PE,86250,SILVERM23NOV86250PE,SILVERM23NOV86250PE,SILVERM 21NOV23 86250 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVER,250882,FUTCOM,,0,SILVER23DECFUT,SILVER23DECFUT,SILVER 05DEC23 FUT,2023-12-05,30,1.0,20
MCX,mcx_fo,GOLD,250883,FUTCOM,,0,GOLD23DECFUT,GOLD23DECFUT,GOLD 05DEC23 FUT,2023-12-05,1,1.0,10
MCX,mcx_fo,GOLD,250986,OPTFUT,CE,53300,GOLD23NOV53300CE,GOLD23NOV53300CE,GOLD 24NOV23 53300 CE,2023-11-24,1,0.5,100
MCX,mcx_fo,GOLD,250987,OPTFUT,PE,53300,GOLD23NOV53300PE,GOLD23NOV53300PE,GOLD 24NOV23 53300 PE,2023-11-24,1,0.5,100
