id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
10420,CDS,cde_fo,USDINR,14480,OPTCUR,CE,78.25,USDINR28MARCH2478.25CE,USDINR24MAR78.25CE,USDINR 28MAR24 78.25 CE,28-03-2024,1,0.0025,78,25,78.25
10421,CDS,cde_fo,USDINR,14481,OPTCUR,PE,78.25,USDINR28MARCH2478.25PE,USDINR24MAR78.25PE,USDINR 28MAR24 78.25 PE,28-03-2024,1,0.0025,78,25,78.25
10422,CDS,cde_fo,USDINR,14482,OPTCUR,CE,78.5,USDINR28MARCH2478.5CE,USDINR24MAR78.5CE,USDINR 28MAR24 78.5 CE,28-03-2024,1,0.0025,78,5,78.5
10423,CDS,cde_fo,USDINR,14483,OPTCUR,PE,78.5,USDINR28MARCH2478.5PE,USDINR24MAR78.5PE,USDINR 28MAR24 78.5 PE,28-03-2024,1,0.0025,78,5,78.5
10424,CDS,cde_fo,USDINR,14484,OPTCUR,CE,78.75,USDINR28MARCH2478.75CE,USDINR24MAR78.75CE,USDINR 28MAR24 78.75 CE,28-03-2024,1,0.0025,78,75,78.75
10425,CDS,cde_fo,USDINR,14485,OPTCUR,PE,78.75,USDINR28MARCH2478.75PE,USDINR24MAR78.75PE,USDINR 28MAR24 78.75 PE,28-03-2024,1,0.0025,78,75,78.75
10426,CDS,cde_fo,USDINR,14486,OPTCUR,CE,79,USDINR28MARCH2479CE,USDINR24MAR79CE,USDINR 28MAR24 79 CE,28-03-2024,1,0.0025,79,,79
10427,CDS,cde_fo,USDINR,14487,OPTCUR,PE,79,USDINR28MARCH2479PE,USDINR24MAR79PE,USDINR 28MAR24 79 PE,28-03-2024,1,0.0025,79,,79
10428,CDS,cde_fo,USDINR,14488,OPTCUR,CE,79.25,USDINR28MARCH2479.25CE,USDINR24MAR79.25CE,USDINR 28MAR24 79.25 CE,28-03-2024,1,0.0025,79,25,79.25
10429,CDS,cde_fo,USDINR,14489,OPTCUR,PE,79.25,USDINR28MARCH2479.25PE,USDINR24MAR79.25PE,USDINR 28MAR24 79.25 PE,28-03-2024,1,0.0025,79,25,79.25
10430,CDS,cde_fo,USDINR,14490,OPTCUR,CE,79.5,USDINR28MARCH2479.5CE,USDINR24MAR79.5CE,USDINR 28MAR24 79.5 CE,28-03-2024,1,0.0025,79,5,79.5
10431,CDS,cde_fo,USDINR,14491,OPTCUR,PE,79.5,USDINR28MARCH2479.5PE,USDINR24MAR79.5PE,USDINR 28MAR24 79.5 PE,28-03-2024,1,0.0025,79,5,79.5
10432,CDS,cde_fo,USDINR,14492,OPTCUR,CE,79.75,USDINR28MARCH2479.75CE,USDINR24MAR79.75CE,USDINR 28MAR24 79.75 CE,28-03-2024,1,0.0025,79,75,79.75
10433,CDS,cde_fo,USDINR,14493,OPTCUR,PE,79.75,USDINR28MARCH2479.75PE,USDINR24MAR79.75PE,USDINR 28MAR24 79.75 PE,28-03-2024,1,0.0025,79,75,79.75
10434,CDS,cde_fo,USDINR,14494,OPTCUR,CE,80,USDINR28MARCH2480CE,USDINR24MAR80CE,USDINR 28MAR24 80 CE,28-03-2024,1,0.0025,80,,80
10435,CDS,cde_fo,USDINR,14495,OPTCUR,PE,80,USDINR28MARCH2480PE,USDINR24MAR80PE,USDINR 28MAR24 80 PE,28-03-2024,1,0.0025,80,,80
10436,CDS,cde_fo,USDINR,14496,OPTCUR,CE,80.25,USDINR28MARCH2480.25CE,USDINR24MAR80.25CE,USDINR 28MAR24 80.25 CE,28-03-2024,1,0.0025,80,25,80.25
10437,CDS,cde_fo,USDINR,14497,OPTCUR,PE,80.25,USDINR28MARCH2480.25PE,USDINR24MAR80.25PE,USDINR 28MAR24 80.25 PE,28-03-2024,1,0.0025,80,25,80.25
10438,CDS,cde_fo,USDINR,14498,OPTCUR,CE,80.5,USDINR28MARCH2480.5CE,USDINR24MAR80.5CE,USDINR 28MAR24 80.5 CE,28-03-2024,1,0.0025,80,5,80.5
10439,CDS,cde_fo,USDINR,14499,OPTCUR,PE,80.5,USDINR28MARCH2480.5PE,USDINR24MAR80.5PE,USDINR 28MAR24 80.5 PE,28-03-2024,1,0.0025,80,5,80.5
10440,CDS,cde_fo,USDINR,14500,OPTCUR,CE,80.75,USDINR28MARCH2480.75CE,USDINR24MAR80.75CE,USDINR 28MAR24 80.75 CE,28-03-2024,1,0.0025,80,75,80.75
10441,CDS,cde_fo,USDINR,14501,OPTCUR,PE,80.75,USDINR28MARCH2480.75PE,USDINR24MAR80.75PE,USDINR 28MAR24 80.75 PE,28-03-2024,1,0.0025,80,75,80.75
10442,CDS,cde_fo,USDINR,14502,OPTCUR,CE,81,USDINR28MARCH2481CE,USDINR24MAR81CE,USDINR 28MAR24 81 CE,28-03-2024,1,0.0025,81,,81
10443,CDS,cde_fo,USDINR,14503,OPTCUR,PE,81,USDINR28MARCH2481PE,USDINR24MAR81PE,USDINR 28MAR24 81 PE,28-03-2024,1,0.0025,81,,81
10444,CDS,cde_fo,USDINR,14504,OPTCUR,CE,81.25,USDINR28MARCH2481.25CE,USDINR24MAR81.25CE,USDINR 28MAR24 81.25 CE,28-03-2024,1,0.0025,81,25,81.25
10445,CDS,cde_fo,USDINR,14505,OPTCUR,PE,81.25,USDINR28MARCH2481.25PE,USDINR24MAR81.25PE,USDINR 28MAR24 81.25 PE,28-03-2024,1,0.0025,81,25,81.25
10446,CDS,cde_fo,USDINR,14506,OPTCUR,CE,81.5,USDINR28MARCH2481.5CE,USDINR24MAR81.5CE,USDINR 28MAR24 81.5 CE,28-03-2024,1,0.0025,81,5,81.5
10447,CDS,cde_fo,USDINR,14507,OPTCUR,PE,81.5,USDINR28MARCH2481.5PE,USDINR24MAR81.5PE,USDINR 28MAR24 81.5 PE,28-03-2024,1,0.0025,81,5,81.5
10448,CDS,cde_fo,USDINR,14508,OPTCUR,CE,81.75,USDINR28MARCH2481.75CE,USDINR24MAR81.75CE,USDINR 28MAR24 81.75 CE,28-03-2024,1,0.0025,81,75,81.75
10449,CDS,cde_fo,USDINR,14509,OPTCUR,PE,81.75,USDINR28MARCH2481.75PE,USDINR24MAR81.75PE,USDINR 28MAR24 81.75 PE,28-03-2024,1,0.0025,81,75,81.75
10450,CDS,cde_fo,USDINR,14510,OPTCUR,CE,82,USDINR28MARCH2482CE,USDINR24MAR82CE,USDINR 28MAR24 82 CE,28-03-2024,1,0.0025,82,,82
10451,CDS,cde_fo,USDINR,14511,OPTCUR,PE,82,USDINR28MARCH2482PE,USDINR24MAR82PE,USDINR 28MAR24 82 PE,28-03-2024,1,0.0025,82,,82
10452,CDS,cde_fo,USDINR,14512,OPTCUR,CE,82.25,USDINR28MARCH2482.25CE,USDINR24MAR82.25CE,USDINR 28MAR24 82.25 CE,28-03-2024,1,0.0025,82,25,82.25
10453,CDS,cde_fo,USDINR,14513,OPTCUR,PE,82.25,USDINR28MARCH2482.25PE,USDINR24MAR82.25PE,USDINR 28MAR24 82.25 PE,28-03-2024,1,0.0025,82,25,82.25
10454,CDS,cde_fo,USDINR,14514,OPTCUR,CE,82.5,USDINR28MARCH2482.5CE,USDINR24MAR82.5CE,USDINR 28MAR24 82.5 CE,28-03-2024,1,0.0025,82,5,82.5
10455,CDS,cde_fo,USDINR,14515,OPTCUR,PE,82.5,USDINR28MARCH2482.5PE,USDINR24MAR82.5PE,USDINR 28MAR24 82.5 PE,28-03-2024,1,0.0025,82,5,82.5
10456,CDS,cde_fo,USDINR,14516,OPTCUR,CE,82.75,USDINR28MARCH2482.75CE,USDINR24MAR82.75CE,USDINR 28MAR24 82.75 CE,28-03-2024,1,0.0025,82,75,82.75
10457,CDS,cde_fo,USDINR,14517,OPTCUR,PE,82.75,USDINR28MARCH2482.75PE,USDINR24MAR82.75PE,USDINR 28MAR24 82.75 PE,28-03-2024,1,0.0025,82,75,82.75
10458,CDS,cde_fo,USDINR,14518,OPTCUR,CE,83,USDINR28MARCH2483CE,USDINR24MAR83CE,USDINR 28MAR24 83 CE,28-03-2024,1,0.0025,83,,83
10459,CDS,cde_fo,USDINR,14519,OPTCUR,PE,83,USDINR28MARCH2483PE,USDINR24MAR83PE,USDINR 28MAR24 83 PE,28-03-2024,1,0.0025,83,,83
10460,CDS,cde_fo,USDINR,14520,OPTCUR,CE,83.25,USDINR28MARCH2483.25CE,USDINR24MAR83.25CE,USDINR 28MAR24 83.25 CE,28-03-2024,1,0.0025,83,25,83.25
10461,CDS,cde_fo,USDINR,14521,OPTCUR,PE,83.25,USDINR28MARCH2483.25PE,USDINR24MAR83.25PE,USDINR 28MAR24 83.25 PE,28-03-2024,1,0.0025,83,25,83.25
10462,CDS,cde_fo,USDINR,14522,OPTCUR,CE,83.5,USDINR28MARCH2483.5CE,USDINR24MAR83.5CE,USDINR 28MAR24 83.5 CE,28-03-2024,1,0.0025,83,5,83.5
10463,CDS,cde_fo,USDINR,14523,OPTCUR,PE,83.5,USDINR28MARCH2483.5PE,USDINR24MAR83.5PE,USDINR 28MAR24 83.5 PE,28-03-2024,1,0.0025,83,5,83.5
10464,CDS,cde_fo,USDINR,14524,OPTCUR,CE,83.75,USDINR28MARCH2483.75CE,USDINR24MAR83.75CE,USDINR 28MAR24 83.75 CE,28-03-2024,1,0.0025,83,75,83.75
10465,CDS,cde_fo,USDINR,14525,OPTCUR,PE,83.75,USDINR28MARCH2483.75PE,USDINR24MAR83.75PE,USDINR 28MAR24 83.75 PE,28-03-2024,1,0.0025,83,75,83.75
10466,CDS,cde_fo,USDINR,14526,OPTCUR,CE,84,USDINR28MARCH2484CE,USDINR24MAR84CE,USDINR 28MAR24 84 CE,28-03-2024,1,0.0025,84,,84
10467,CDS,cde_fo,USDINR,14531,OPTCUR,PE,84,USDINR28MARCH2484PE,USDINR24MAR84PE,USDINR 28MAR24 84 PE,28-03-2024,1,0.0025,84,,84
10468,CDS,cde_fo,USDINR,14532,OPTCUR,CE,84.25,USDINR28MARCH2484.25CE,USDINR24MAR84.25CE,USDINR 28MAR24 84.25 CE,28-03-2024,1,0.0025,84,25,84.25
10469,CDS,cde_fo,JPYINR,14533,OPTCUR,CE,66,JPYINR26SEPTEMBER2366CE,JPYINR23SEP66CE,JPYINR 26SEP23 66 CE,26-09-2023,1,0.0025,66,,66
10470,CDS,cde_fo,JPYINR,14534,OPTCUR,PE,66,JPYINR26SEPTEMBER2366PE,JPYINR23SEP66PE,JPYINR 26SEP23 66 PE,26-09-2023,1,0.0025,66,,66
10471,CDS,cde_fo,USDINR,14535,OPTCUR,PE,84.25,USDINR28MARCH2484.25PE,USDINR24MAR84.25PE,USDINR 28MAR24 84.25 PE,28-03-2024,1,0.0025,84,25,84.25
10472,CDS,cde_fo,USDINR,14536,OPTCUR,CE,84.5,USDINR28MARCH2484.5CE,USDINR24MAR84.5CE,USDINR 28MAR24 84.5 CE,28-03-2024,1,0.0025,84,5,84.5
10473,CDS,cde_fo,USDINR,14537,OPTCUR,PE,84.5,USDINR28MARCH2484.5PE,USDINR24MAR84.5PE,USDINR 28MAR24 84.5 PE,28-03-2024,1,0.0025,84,5,84.5
10474,CDS,cde_fo,USDINR,14538,OPTCUR,CE,84.75,USDINR28MARCH2484.75CE,USDINR24MAR84.75CE,USDINR 28MAR24 84.75 CE,28-03-2024,1,0.0025,84,75,84.75
10475,CDS,cde_fo,USDINR,14539,OPTCUR,PE,84.75,USDINR28MARCH2484.75PE,USDINR24MAR84.75PE,USDINR 28MAR24 84.75 PE,28-03-2024,1,0.0025,84,75,84.75
10476,CDS,cde_fo,USDINR,14540,OPTCUR,CE,85,USDINR28MARCH2485CE,USDINR24MAR85CE,USDINR 28MAR24 85 CE,28-03-2024,1,0.0025,85,,85
10477,CDS,cde_fo,USDINR,14541,OPTCUR,PE,85,USDINR28MARCH2485PE,USDINR24MAR85PE,USDINR 28MAR24 85 PE,28-03-2024,1,0.0025,85,,85
10478,CDS,cde_fo,USDINR,14542,OPTCUR,CE,85.25,USDINR28MARCH2485.25CE,USDINR24MAR85.25CE,USDINR 28MAR24 85.25 CE,28-03-2024,1,0.0025,85,25,85.25
10479,CDS,cde_fo,USDINR,14543,OPTCUR,PE,85.25,USDINR28MARCH2485.25PE,USDINR24MAR85.25PE,USDINR 28MAR24 85.25 PE,28-03-2024,1,0.0025,85,25,85.25
10480,CDS,cde_fo,USDINR,14544,OPTCUR,CE,85.5,USDINR28MARCH2485.5CE,USDINR24MAR85.5CE,USDINR 28MAR24 85.5 CE,28-03-2024,1,0.0025,85,5,85.5
10481,CDS,cde_fo,USDINR,14545,OPTCUR,PE,85.5,USDINR28MARCH2485.5PE,USDINR24MAR85.5PE,USDINR 28MAR24 85.5 PE,28-03-2024,1,0.0025,85,5,85.5
10482,CDS,cde_fo,USDINR,14546,OPTCUR,CE,85.75,USDINR28MARCH2485.75CE,USDINR24MAR85.75CE,USDINR 28MAR24 85.75 CE,28-03-2024,1,0.0025,85,75,85.75
10483,CDS,cde_fo,USDINR,14547,OPTCUR,PE,85.75,USDINR28MARCH2485.75PE,USDINR24MAR85.75PE,USDINR 28MAR24 85.75 PE,28-03-2024,1,0.0025,85,75,85.75
10484,CDS,cde_fo,USDINR,14548,OPTCUR,CE,86,USDINR28MARCH2486CE,USDINR24MAR86CE,USDINR 28MAR24 86 CE,28-03-2024,1,0.0025,86,,86
10485,CDS,cde_fo,USDINR,14549,OPTCUR,PE,86,USDINR28MARCH2486PE,USDINR24MAR86PE,USDINR 28MAR24 86 PE,28-03-2024,1,0.0025,86,,86
10486,CDS,cde_fo,USDINR,14550,OPTCUR,CE,86.25,USDINR28MARCH2486.25CE,USDINR24MAR86.25CE,USDINR 28MAR24 86.25 CE,28-03-2024,1,0.0025,86,25,86.25
10487,CDS,cde_fo,USDINR,14551,OPTCUR,PE,86.25,USDINR28MARCH2486.25PE,USDINR24MAR86.25PE,USDINR 28MAR24 86.25 PE,28-03-2024,1,0.0025,86,25,86.25
10488,CDS,cde_fo,USDINR,14552,OPTCUR,CE,86.5,USDINR28MARCH2486.5CE,USDINR24MAR86.5CE,USDINR 28MAR24 86.5 CE,28-03-2024,1,0.0025,86,5,86.5
10489,CDS,cde_fo,USDINR,14553,OPTCUR,PE,86.5,USDINR28MARCH2486.5PE,USDINR24MAR86.5PE,USDINR 28MAR24 86.5 PE,28-03-2024,1,0.0025,86,5,86.5
10490,CDS,cde_fo,USDINR,14554,OPTCUR,CE,86.75,USDINR28MARCH2486.75CE,USDINR24MAR86.75CE,USDINR 28MAR24 86.75 CE,28-03-2024,1,0.0025,86,75,86.75
10491,CDS,cde_fo,USDINR,14555,OPTCUR,PE,86.75,USDINR28MARCH2486.75PE,USDINR24MAR86.75PE,USDINR 28MAR24 86.75 PE,28-03-2024,1,0.0025,86,75,86.75
10492,CDS,cde_fo,USDINR,14556,OPTCUR,CE,87,USDINR28MARCH2487CE,USDINR24MAR87CE,USDINR 28MAR24 87 CE,28-03-2024,1,0.0025,87,,87
10493,CDS,cde_fo,USDINR,14557,OPTCUR,PE,87,USDINR28MARCH2487PE,USDINR24MAR87PE,USDINR 28MAR24 87 PE,28-03-2024,1,0.0025,87,,87
10494,CDS,cde_fo,USDINR,14558,OPTCUR,CE,87.25,USDINR28MARCH2487.25CE,USDINR24MAR87.25CE,USDINR 28MAR24 87.25 CE,28-03-2024,1,0.0025,87,25,87.25
10495,CDS,cde_fo,USDINR,14559,OPTCUR,PE,87.25,USDINR28MARCH2487.25PE,USDINR24MAR87.25PE,USDINR 28MAR24 87.25 PE,28-03-2024,1,0.0025,87,25,87.25
10496,CDS,cde_fo,USDINR,14560,OPTCUR,CE,87.5,USDINR28MARCH2487.5CE,USDINR24MAR87.5CE,USDINR 28MAR24 87.5 CE,28-03-2024,1,0.0025,87,5,87.5
10497,CDS,cde_fo,USDINR,14561,OPTCUR,PE,87.5,USDINR28MARCH2487.5PE,USDINR24MAR87.5PE,USDINR 28MAR24 87.5 PE,28-03-2024,1,0.0025,87,5,87.5
10498,CDS,cde_fo,USDINR,14562,OPTCUR,CE,87.75,USDINR28MARCH2487.75CE,USDINR24MAR87.75CE,USDINR 28MAR24 87.75 CE,28-03-2024,1,0.0025,87,75,87.75
10499,CDS,cde_fo,USDINR,14563,OPTCUR,PE,87.75,USDINR28MARCH2487.75PE,USDINR24MAR87.75PE,USDINR 28MAR24 87.75 PE,28-03-2024,1,0.0025,87,75,87.75
10500,CDS,cde_fo,USDINR,14564,OPTCUR,CE,88,USDINR28MARCH2488CE,USDINR24MAR88CE,USDINR 28MAR24 88 CE,28-03-2024,1,0.0025,88,,88
10501,CDS,cde_fo,USDINR,14565,OPTCUR,PE,88,USDINR28MARCH2488PE,USDINR24MAR88PE,USDINR 28MAR24 88 PE,28-03-2024,1,0.0025,88,,88
10502,CDS,cde_fo,USDINR,14566,OPTCUR,CE,88.25,USDINR28MARCH2488.25CE,USDINR24MAR88.25CE,USDINR 28MAR24 88.25 CE,28-03-2024,1,0.0025,88,25,88.25
10503,CDS,cde_fo,USDINR,14567,OPTCUR,PE,88.25,USDINR28MARCH2488.25PE,USDINR24MAR88.25PE,USDINR 28MAR24 88.25 PE,28-03-2024,1,0.0025,88,25,88.25
10504,CDS,cde_fo,USDJPY,14568,OPTCUR,CE,119.5,USDJPY28MARCH24119.5CE,USDJPY24MAR119.5CE,USDJPY 28MAR24 119.5 CE,28-03-2024,1,0.01,119,5,119.5
10505,CDS,cde_fo,USDJPY,14569,OPTCUR,PE,119.5,USDJPY28MARCH24119.5PE,USDJPY24MAR119.5PE,USDJPY 28MAR24 119.5 PE,28-03-2024,1,0.01,119,5,119.5
10506,CDS,cde_fo,USDJPY,14570,OPTCUR,CE,120,USDJPY28MARCH24120CE,USDJPY24MAR120CE,USDJPY 28MAR24 120 CE,28-03-2024,1,0.01,120,,120
10507,CDS,cde_fo,USDJPY,14571,OPTCUR,PE,120,USDJPY28MARCH24120PE,USDJPY24MAR120PE,USDJPY 28MAR24 120 PE,28-03-2024,1,0.01,120,,120
10508,CDS,cde_fo,USDJPY,14572,OPTCUR,CE,120.5,USDJPY28MARCH24120.5CE,USDJPY24MAR120.5CE,USDJPY 28MAR24 120.5 CE,28-03-2024,1,0.01,120,5,120.5
10509,CDS,cde_fo,USDJPY,14573,OPTCUR,PE,120.5,USDJPY28MARCH24120.5PE,USDJPY24MAR120.5PE,USDJPY 28MAR24 120.5 PE,28-03-2024,1,0.01,120,5,120.5
10510,CDS,cde_fo,USDJPY,14574,OPTCUR,CE,121,USDJPY28MARCH24121CE,USDJPY24MAR121CE,USDJPY 28MAR24 121 CE,28-03-2024,1,0.01,121,,121
10511,CDS,cde_fo,USDJPY,14575,OPTCUR,PE,121,USDJPY28MARCH24121PE,USDJPY24MAR121PE,USDJPY 28MAR24 121 PE,28-03-2024,1,0.01,121,,121
10512,CDS,cde_fo,USDJPY,14576,OPTCUR,CE,121.5,USDJPY28MARCH24121.5CE,USDJPY24MAR121.5CE,USDJPY 28MAR24 121.5 CE,28-03-2024,1,0.01,121,5,121.5
10513,CDS,cde_fo,USDJPY,14577,OPTCUR,PE,121.5,USDJPY28MARCH24121.5PE,USDJPY24MAR121.5PE,USDJPY 28MAR24 121.5 PE,28-03-2024,1,0.01,121,5,121.5
10514,CDS,cde_fo,USDJPY,14578,OPTCUR,CE,122,USDJPY28MARCH24122CE,USDJPY24MAR122CE,USDJPY 28MAR24 122 CE,28-03-2024,1,0.01,122,,122
10515,CDS,cde_fo,USDJPY,14579,OPTCUR,PE,122,USDJPY28MARCH24122PE,USDJPY24MAR122PE,USDJPY 28MAR24 122 PE,28-03-2024,1,0.01,122,,122
10516,CDS,cde_fo,USDJPY,14580,OPTCUR,CE,122.5,USDJPY28MARCH24122.5CE,USDJPY24MAR122.5CE,USDJPY 28MAR24 122.5 CE,28-03-2024,1,0.01,122,5,122.5
10517,CDS,cde_fo,USDJPY,14581,OPTCUR,PE,122.5,USDJPY28MARCH24122.5PE,USDJPY24MAR122.5PE,USDJPY 28MAR24 122.5 PE,28-03-2024,1,0.01,122,5,122.5
10518,CDS,cde_fo,USDJPY,14582,OPTCUR,CE,123,USDJPY28MARCH24123CE,USDJPY24MAR123CE,USDJPY 28MAR24 123 CE,28-03-2024,1,0.01,123,,123
10519,CDS,cde_fo,USDJPY,14583,OPTCUR,PE,123,USDJPY28MARCH24123PE,USDJPY24MAR123PE,USDJPY 28MAR24 123 PE,28-03-2024,1,0.01,123,,123
10520,CDS,cde_fo,USDJPY,14584,OPTCUR,CE,123.5,USDJPY28MARCH24123.5CE,USDJPY24MAR123.5CE,USDJPY 28MAR24 123.5 CE,28-03-2024,1,0.01,123,5,123.5
10521,CDS,cde_fo,USDJPY,14585,OPTCUR,PE,123.5,USDJPY28MARCH24123.5PE,USDJPY24MAR123.5PE,USDJPY 28MAR24 123.5 PE,28-03-2024,1,0.01,123,5,123.5
10522,CDS,cde_fo,USDJPY,14586,OPTCUR,CE,124,USDJPY28MARCH24124CE,USDJPY24MAR124CE,USDJPY 28MAR24 124 CE,28-03-2024,1,0.01,124,,124
10523,CDS,cde_fo,USDJPY,14587,OPTCUR,PE,124,USDJPY28MARCH24124PE,USDJPY24MAR124PE,USDJPY 28MAR24 124 PE,28-03-2024,1,0.01,124,,124
10524,CDS,cde_fo,USDJPY,14588,OPTCUR,CE,124.5,USDJPY28MARCH24124.5CE,USDJPY24MAR124.5CE,USDJPY 28MAR24 124.5 CE,28-03-2024,1,0.01,124,5,124.5
10525,CDS,cde_fo,USDJPY,14589,OPTCUR,PE,124.5,USDJPY28MARCH24124.5PE,USDJPY24MAR124.5PE,USDJPY 28MAR24 124.5 PE,28-03-2024,1,0.01,124,5,124.5
10526,CDS,cde_fo,USDJPY,14590,OPTCUR,CE,125,USDJPY28MARCH24125CE,USDJPY24MAR125CE,USDJPY 28MAR24 125 CE,28-03-2024,1,0.01,125,,125
10527,CDS,cde_fo,USDJPY,14591,OPTCUR,PE,125,USDJPY28MARCH24125PE,USDJPY24MAR125PE,USDJPY 28MAR24 125 PE,28-03-2024,1,0.01,125,,125
10528,CDS,cde_fo,USDJPY,14592,OPTCUR,CE,125.5,USDJPY28MARCH24125.5CE,USDJPY24MAR125.5CE,USDJPY 28MAR24 125.5 CE,28-03-2024,1,0.01,125,5,125.5
10529,CDS,cde_fo,USDJPY,14593,OPTCUR,PE,125.5,USDJPY28MARCH24125.5PE,USDJPY24MAR125.5PE,USDJPY 28MAR24 125.5 PE,28-03-2024,1,0.01,125,5,125.5
10530,CDS,cde_fo,USDJPY,14594,OPTCUR,CE,126,USDJPY28MARCH24126CE,USDJPY24MAR126CE,USDJPY 28MAR24 126 CE,28-03-2024,1,0.01,126,,126
10531,CDS,cde_fo,USDJPY,14595,OPTCUR,PE,126,USDJPY28MARCH24126PE,USDJPY24MAR126PE,USDJPY 28MAR24 126 PE,28-03-2024,1,0.01,126,,126
10532,CDS,cde_fo,USDJPY,14596,OPTCUR,CE,126.5,USDJPY28MARCH24126.5CE,USDJPY24MAR126.5CE,USDJPY 28MAR24 126.5 CE,28-03-2024,1,0.01,126,5,126.5
10533,CDS,cde_fo,USDJPY,14597,OPTCUR,PE,126.5,USDJPY28MARCH24126.5PE,USDJPY24MAR126.5PE,USDJPY 28MAR24 126.5 PE,28-03-2024,1,0.01,126,5,126.5
10534,CDS,cde_fo,USDJPY,14598,OPTCUR,CE,127,USDJPY28MARCH24127CE,USDJPY24MAR127CE,USDJPY 28MAR24 127 CE,28-03-2024,1,0.01,127,,127
10535,CDS,cde_fo,USDJPY,14599,OPTCUR,PE,127,USDJPY28MARCH24127PE,USDJPY24MAR127PE,USDJPY 28MAR24 127 PE,28-03-2024,1,0.01,127,,127
10536,CDS,cde_fo,USDJPY,14600,OPTCUR,CE,127.5,USDJPY28MARCH24127.5CE,USDJPY24MAR127.5CE,USDJPY 28MAR24 127.5 CE,28-03-2024,1,0.01,127,5,127.5
10537,CDS,cde_fo,USDJPY,14601,OPTCUR,PE,127.5,USDJPY28MARCH24127.5PE,USDJPY24MAR127.5PE,USDJPY 28MAR24 127.5 PE,28-03-2024,1,0.01,127,5,127.5
10538,CDS,cde_fo,USDJPY,14602,OPTCUR,CE,128,USDJPY28MARCH24128CE,USDJPY24MAR128CE,USDJPY 28MAR24 128 CE,28-03-2024,1,0.01,128,,128
10539,CDS,cde_fo,USDJPY,14603,OPTCUR,PE,128,USDJPY28MARCH24128PE,USDJPY24MAR128PE,USDJPY 28MAR24 128 PE,28-03-2024,1,0.01,128,,128
10540,CDS,cde_fo,USDJPY,14604,OPTCUR,CE,128.5,USDJPY28MARCH24128.5CE,USDJPY24MAR128.5CE,USDJPY 28MAR24 128.5 CE,28-03-2024,1,0.01,128,5,128.5
10541,CDS,cde_fo,USDJPY,14605,OPTCUR,PE,128.5,USDJPY28MARCH24128.5PE,USDJPY24MAR128.5PE,USDJPY 28MAR24 128.5 PE,28-03-2024,1,0.01,128,5,128.5
10542,CDS,cde_fo,USDJPY,14606,OPTCUR,CE,129,USDJPY28MARCH24129CE,USDJPY24MAR129CE,USDJPY 28MAR24 129 CE,28-03-2024,1,0.01,129,,129
10543,CDS,cde_fo,USDJPY,14607,OPTCUR,PE,129,USDJPY28MARCH24129PE,USDJPY24MAR129PE,USDJPY 28MAR24 129 PE,28-03-2024,1,0.01,129,,129
10544,CDS,cde_fo,USDJPY,14608,OPTCUR,CE,129.5,USDJPY28MARCH24129.5CE,USDJPY24MAR129.5CE,USDJPY 28MAR24 129.5 CE,28-03-2024,1,0.01,129,5,129.5
10545,CDS,cde_fo,USDJPY,14609,OPTCUR,PE,129.5,USDJPY28MARCH24129.5PE,USDJPY24MAR129.5PE,USDJPY 28MAR24 129.5 PE,28-03-2024,1,0.01,129,5,129.5
10546,CDS,cde_fo,USDJPY,14610,OPTCUR,CE,130,USDJPY28MARCH24130CE,USDJPY24MAR130CE,USDJPY 28MAR24 130 CE,28-03-2024,1,0.01,130,,130
10547,CDS,cde_fo,USDJPY,14611,OPTCUR,PE,130,USDJPY28MARCH24130PE,USDJPY24MAR130PE,USDJPY 28MAR24 130 PE,28-03-2024,1,0.01,130,,130
10548,CDS,cde_fo,USDJPY,14612,OPTCUR,CE,130.5,USDJPY28MARCH24130.5CE,USDJPY24MAR130.5CE,USDJPY 28MAR24 130.5 CE,28-03-2024,1,0.01,130,5,130.5
10549,CDS,cde_fo,USDJPY,14613,OPTCUR,PE,130.5,USDJPY28MARCH24130.5PE,USDJPY24MAR130.5PE,USDJPY 28MAR24 130.5 PE,28-03-2024,1,0.01,130,5,130.5
10550,CDS,cde_fo,USDJPY,14614,OPTCUR,CE,131,USDJPY28MARCH24131CE,USDJPY24MAR131CE,USDJPY 28MAR24 131 CE,28-03-2024,1,0.01,131,,131
10551,CDS,cde_fo,USDJPY,14615,OPTCUR,PE,131,USDJPY28MARCH24131PE,USDJPY24MAR131PE,USDJPY 28MAR24 131 PE,28-03-2024,1,0.01,131,,131
10552,CDS,cde_fo,USDJPY,14616,OPTCUR,CE,131.5,USDJPY28MARCH24131.5CE,USDJPY24MAR131.5CE,USDJPY 28MAR24 131.5 CE,28-03-2024,1,0.01,131,5,131.5
10553,CDS,cde_fo,USDJPY,14617,OPTCUR,PE,131.5,USDJPY28MARCH24131.5PE,USDJPY24MAR131.5PE,USDJPY 28MAR24 131.5 PE,28-03-2024,1,0.01,131,5,131.5
10554,CDS,cde_fo,USDJPY,14618,OPTCUR,CE,132,USDJPY28MARCH24132CE,USDJPY24MAR132CE,USDJPY 28MAR24 132 CE,28-03-2024,1,0.01,132,,132
